locus	sample	rep	mlength	MAPQ	mapped_origin	chrom	start	end	FLAG	QNAME
SCA3	WGSrpt_16	38	150	21	ok	chr14	92537359	92537508	99	ST-E00152:258:H7F3MALXX:5:2219:29234:5897
SCA3	WGSrpt_16	17	148	44	ok	chr14	92537387	92537534	99	ST-E00118:309:HFVNHALXX:3:2201:22374:50726
SCA3	WGSrpt_16	64	150	21	ok	chr14	92537355	92537474	163	ST-E00152:258:H7F3MALXX:5:2214:27742:40934
SCA3	WGSrpt_16	64	149	18	ok	chr14	92537355	92537478	163	ST-E00118:309:HFVNHALXX:3:1204:16275:21034
SCA3	WGSrpt_16	32	150	44	ok	chr14	92537214	92537363	83	ST-E00118:309:HFVNHALXX:3:1120:6898:27081
SCA3	WGSrpt_16	24	149	44	ok	chr14	92537376	92537524	99	ST-E00118:309:HFVNHALXX:3:2222:23703:2012
SCA3	WGSrpt_16	42	149	18	ok	chr14	92537352	92537500	99	ST-E00152:258:H7F3MALXX:5:1117:6877:58198
SCA3	WGSrpt_16	42	150	44	ok	chr14	92537347	92537496	147	ST-E00118:309:HFVNHALXX:3:2223:15442:65160
SCA3	WGSrpt_16	51	150	44	ok	chr14	92537238	92537387	163	ST-E00118:309:HFVNHALXX:3:1204:29924:50058
SCA3	WGSrpt_16	48	149	44	ok	chr14	92537321	92537469	147	ST-E00118:309:HFVNHALXX:3:2201:16478:31652
SCA3	WGSrpt_16	62	150	44	ok	chr14	92537289	92537438	83	ST-E00118:309:HFVNHALXX:3:2123:6066:33516
SCA3	WGSrpt_16	58	149	44	ok	chr14	92537302	92537449	163	ST-E00152:258:H7F3MALXX:5:2208:1316:19698
SCA3	WGSrpt_16	66	150	21	ok	chr14	92537250	92537396	163	ST-E00118:309:HFVNHALXX:3:1213:14194:33744
SCA3	WGSrpt_16	62	150	40	ok	chr14	92537257	92537406	83	ST-E00152:258:H7F3MALXX:5:2203:8846:21385
SCA3	WGSrpt_16	55	148	44	ok	chr14	92537302	92537449	83	ST-E00118:309:HFVNHALXX:3:1113:18670:62593
SCA3	WGSrpt_16	34	150	44	ok	chr14	92537366	92537515	147	ST-E00118:309:HFVNHALXX:3:2113:27275:50603
SCA3	WGSrpt_16	59	150	44	ok	chr14	92537247	92537396	99	ST-E00152:258:H7F3MALXX:5:2109:11058:20682
SCA3	WGSrpt_16	31	150	44	ok	chr14	92537216	92537365	83	ST-E00118:309:HFVNHALXX:3:2116:19248:14230
SCA3	WGSrpt_16	60	150	44	ok	chr14	92537244	92537396	147	ST-E00152:258:H7F3MALXX:5:2217:6329:15127
SCA3	WGSrpt_16	37	150	44	ok	chr14	92537360	92537509	99	ST-E00152:258:H7F3MALXX:5:1123:4239:61679
SCA3	WGSrpt_16	32	150	44	ok	chr14	92537214	92537363	163	ST-E00152:258:H7F3MALXX:5:2217:8389:48617
SCA3	WGSrpt_16	31	149	44	ok	chr14	92537369	92537517	147	ST-E00152:258:H7F3MALXX:5:1105:6928:4104
SCA3	WGSrpt_16	57	150	44	ok	chr14	92537250	92537399	99	ST-E00152:258:H7F3MALXX:5:2224:15422:43958
SCA3	WGSrpt_16	48	150	40	ok	chr14	92537232	92537378	147	ST-E00152:258:H7F3MALXX:5:1102:29244:67586
SCA3	WGSrpt_16	31	148	44	ok	chr14	92537369	92537516	83	ST-E00118:309:HFVNHALXX:3:1215:2696:6794
SCA3	WGSrpt_16	62	150	44	ok	chr14	92537273	92537422	83	ST-E00118:309:HFVNHALXX:3:1123:6512:51412
SCA3	WGSrpt_16	67	149	14	ok	chr14	92537355	92537477	163	ST-E00152:258:H7F3MALXX:5:2222:23257:6935
SCA3	WGSrpt_16	47	150	44	ok	chr14	92537231	92537378	147	ST-E00152:258:H7F3MALXX:5:1220:10805:34588
SCA3	WGSrpt_16	26	150	44	ok	chr14	92537369	92537518	147	ST-E00152:258:H7F3MALXX:5:1109:32217:59938
SCA3	WGSrpt_16	48	149	44	ok	chr14	92537319	92537467	147	ST-E00152:258:H7F3MALXX:5:1219:31943:45259
SCA3	WGSrpt_16	36	150	44	ok	chr14	92537364	92537513	163	ST-E00152:258:H7F3MALXX:5:2212:17097:63279
SCA3	WGSrpt_16	62	150	44	ok	chr14	92537254	92537403	83	ST-E00152:258:H7F3MALXX:5:1110:25479:32900
SCA3	WGSrpt_16	30	150	44	ok	chr14	92537211	92537360	99	ST-E00118:309:HFVNHALXX:3:1110:4310:59130
SCA3	WGSrpt_16	21	149	44	ok	chr14	92537378	92537526	83	ST-E00152:258:H7F3MALXX:5:1204:20699:22862
SCA3	WGSrpt_16	42	150	44	ok	chr14	92537230	92537379	163	ST-E00152:258:H7F3MALXX:5:1214:28036:21122
SCA3	WGSrpt_16	50	150	39	ok	chr14	92537237	92537385	163	ST-E00152:258:H7F3MALXX:5:1221:9617:4755
SCA3	WGSrpt_16	22	148	21	ok	chr14	92537382	92537529	163	ST-E00152:258:H7F3MALXX:5:1121:22252:14652
SCA3	WGSrpt_16	30	150	44	ok	chr14	92537212	92537361	163	ST-E00118:309:HFVNHALXX:3:1107:9272:48986
SCA3	WGSrpt_16	41	150	44	ok	chr14	92537225	92537374	99	ST-E00118:309:HFVNHALXX:3:1207:8877:40530
SCA3	WGSrpt_16	73	149	42	ok	chr14	92537312	92537439	99	ST-E00152:258:H7F3MALXX:5:2104:19837:69291
SCA3	WGSrpt_16	86	150	42	ok	chr14	92537267	92537396	147	ST-E00152:258:H7F3MALXX:5:2113:6715:54506
SCA3	WGSrpt_16	56	149	42	ok	chr14	92537241	92537386	83	ST-E00152:258:H7F3MALXX:5:2118:10805:11382
SCA3	WGSrpt_16	62	149	40	ok	chr14	92537285	92537433	83	ST-E00118:309:HFVNHALXX:3:1221:28970:53082
SCA3	WGSrpt_16	12	150	44	ok	chr14	92537395	92537544	163	ST-E00118:309:HFVNHALXX:3:2115:26342:62066
SCA3	WGSrpt_16	24	149	21	ok	chr14	92537380	92537528	99	ST-E00152:258:H7F3MALXX:5:1218:2382:64052
SCA3	WGSrpt_16	36	150	44	ok	chr14	92537218	92537367	99	ST-E00118:309:HFVNHALXX:3:2107:20730:69080
SCA3	WGSrpt_16	9	150	44	ok	chr14	92537395	92537543	147	ST-E00152:258:H7F3MALXX:5:2123:32187:43677
SCA3	WGSrpt_16	64	150	18	ok	chr14	92537355	92537475	147	ST-E00118:309:HFVNHALXX:3:1102:7638:22915
SCA3	WGSrpt_16	28	150	44	ok	chr14	92537372	92537521	147	ST-E00118:309:HFVNHALXX:3:1112:9414:50955
SCA3	WGSrpt_16	51	150	44	ok	chr14	92537239	92537388	99	ST-E00118:309:HFVNHALXX:3:1112:9414:50955
SCA3	WGSrpt_16	58	150	21	ok	chr14	92537355	92537488	83	ST-E00118:309:HFVNHALXX:3:1209:5112:28488
SCA3	WGSrpt_16	70	149	14	ok	chr14	92537355	92537447	147	ST-E00152:258:H7F3MALXX:5:1218:14742:2663
SCA3	WGSrpt_16	37	73	40	ok	chr14	92537317	92537389	147	ST-E00118:309:HFVNHALXX:3:1113:26129:6601
SCA3	WGSrpt_16	53	150	38	ok	chr14	92537236	92537383	147	ST-E00118:309:HFVNHALXX:3:1219:28260:20383
SCA3	WGSrpt_16	31	150	44	ok	chr14	92537213	92537362	83	ST-E00152:258:H7F3MALXX:5:2108:11211:72737
SCA3	WGSrpt_16	77	149	42	ok	chr14	92537301	92537428	99	ST-E00118:309:HFVNHALXX:3:2106:16711:61521
SCA3	WGSrpt_16	23	150	44	ok	chr14	92537208	92537353	163	ST-E00118:309:HFVNHALXX:3:1216:2270:68183
SCA3	WGSrpt_16	31	150	44	ok	chr14	92537213	92537362	147	ST-E00152:258:H7F3MALXX:5:1209:11637:9449
SCA3	WGSrpt_16	43	150	44	ok	chr14	92537233	92537382	163	ST-E00118:309:HFVNHALXX:3:2105:12631:24286
SCA3	WGSrpt_16	62	150	44	ok	chr14	92537257	92537406	147	ST-E00152:258:H7F3MALXX:5:1223:22079:49654
SCA3	WGSrpt_16	77	149	42	ok	chr14	92537302	92537429	83	ST-E00152:258:H7F3MALXX:5:2206:20659:9220
SCA3	WGSrpt_16	42	149	44	ok	chr14	92537351	92537499	83	ST-E00152:258:H7F3MALXX:5:2115:19522:65476
SCA3	WGSrpt_16	37	150	44	ok	chr14	92537360	92537509	147	ST-E00152:258:H7F3MALXX:5:1102:11992:16147
SCA3	WGSrpt_16	42	150	44	ok	chr14	92537345	92537494	83	ST-E00118:309:HFVNHALXX:3:2112:6898:56475
SCA3	WGSrpt_16	64	150	18	ok	chr14	92537355	92537472	83	ST-E00152:258:H7F3MALXX:5:1214:30249:24884
SCA3	WGSrpt_16	84	150	42	ok	chr14	92537290	92537418	147	ST-E00118:309:HFVNHALXX:3:1109:16386:56317
SCA3	WGSrpt_16	62	150	44	ok	chr14	92537270	92537419	147	ST-E00118:309:HFVNHALXX:3:2119:20537:65828
SCA3	WGSrpt_16	58	150	21	ok	chr14	92537355	92537488	83	ST-E00152:258:H7F3MALXX:5:2115:3813:17483
SCA3	WGSrpt_16	48	150	44	ok	chr14	92537323	92537472	147	ST-E00118:309:HFVNHALXX:3:2220:18528:8271
SCA3	WGSrpt_16	62	149	44	ok	chr14	92537273	92537421	99	ST-E00118:309:HFVNHALXX:3:2209:21420:34342
SCA3	WGSrpt_16	26	149	44	ok	chr14	92537374	92537520	163	ST-E00152:258:H7F3MALXX:5:2121:32542:43905
SCA3	WGSrpt_16	62	148	34	ok	chr14	92537264	92537411	99	ST-E00118:309:HFVNHALXX:3:1224:5203:33146
SCA3	WGSrpt_04	28	150	44	ok	chr14	92537208	92537357	163	ST-E00106:366:H77VFALXX:4:2111:11860:6952
SCA3	WGSrpt_04	46	150	44	ok	chr14	92537355	92537500	99	ST-E00106:366:H77VFALXX:4:2207:8552:46015
SCA3	WGSrpt_04	89	147	52	ok	chr14	92537292	92537369	163	ST-E00106:366:H77VFALXX:3:2213:9465:2733
SCA3	WGSrpt_04	30	150	44	ok	chr14	92537212	92537361	99	ST-E00106:366:H77VFALXX:4:2115:3295:11031
SCA3	WGSrpt_04	31	150	44	ok	chr14	92537369	92537518	147	ST-E00106:366:H77VFALXX:3:2101:28787:48265
SCA3	WGSrpt_04	42	150	44	ok	chr14	92537227	92537376	83	ST-E00106:366:H77VFALXX:4:1210:4543:26343
SCA3	WGSrpt_04	46	150	44	ok	chr14	92537231	92537378	147	ST-E00106:366:H77VFALXX:3:1223:10399:55543
SCA3	WGSrpt_04	34	150	44	ok	chr14	92537221	92537370	163	ST-E00106:366:H77VFALXX:4:1219:24525:61169
SCA3	WGSrpt_04	37	149	44	ok	chr14	92537360	92537508	83	ST-E00106:366:H77VFALXX:4:2105:10673:65406
SCA3	WGSrpt_04	9	150	44	ok	chr14	92537394	92537543	163	ST-E00106:366:H77VFALXX:4:1113:29203:4087
SCA3	WGSrpt_04	89	150	47	ok	chr14	92537283	92537369	147	ST-E00106:366:H77VFALXX:4:2221:27133:46033
SCA3	WGSrpt_04	40	150	44	ok	chr14	92537357	92537506	147	ST-E00106:366:H77VFALXX:4:1223:21247:46455
SCA3	WGSrpt_04	78	150	54	ok	chr14	92537267	92537369	83	ST-E00106:366:H77VFALXX:3:2214:13951:41585
SCA3	WGSrpt_04	85	149	51	ok	chr14	92537299	92537366	147	ST-E00106:366:H77VFALXX:3:2209:31395:16217
SCA3	WGSrpt_04	74	149	11	ok	chr14	92537355	92537440	83	ST-E00106:366:H77VFALXX:3:2108:3051:47070
SCA3	WGSrpt_04	79	149	14	ok	chr14	92537355	92537430	147	ST-E00106:366:H77VFALXX:3:2219:1519:2891
SCA3	WGSrpt_04	40	150	44	ok	chr14	92537224	92537374	99	ST-E00106:366:H77VFALXX:3:1201:26413:49742
SCA3	WGSrpt_04	25	147	44	ok	chr14	92537375	92537521	99	ST-E00106:366:H77VFALXX:3:2223:9313:30773
SCA3	WGSrpt_04	21	150	11	ok	chr14	92537231	92537316	147	ST-E00106:366:H77VFALXX:3:1216:26494:47175
SCA3	WGSrpt_04	82	150	52	ok	chr14	92537303	92537369	163	ST-E00106:366:H77VFALXX:4:2114:28605:1678
SCA3	WGSrpt_04	27	150	44	ok	chr14	92537209	92537358	163	ST-E00106:366:H77VFALXX:4:2209:27630:38456
SCA3	WGSrpt_04	63	150	18	ok	chr14	92537355	92537483	99	ST-E00106:366:H77VFALXX:3:2201:27904:19522
SCA3	WGSrpt_04	75	150	17	ok	chr14	92537355	92537458	99	ST-E00106:366:H77VFALXX:3:1117:12865:13685
SCA3	WGSrpt_04	39	148	21	ok	chr14	92537358	92537505	163	ST-E00106:366:H77VFALXX:3:2102:30239:9079
SCA3	WGSrpt_04	69	150	18	ok	chr14	92537355	92537475	147	ST-E00106:366:H77VFALXX:4:1209:23054:51412
SCA3	WGSrpt_04	75	150	14	ok	chr14	92537355	92537450	83	ST-E00106:366:H77VFALXX:3:1107:5842:17658
SCA3	WGSrpt_04	89	149	48	ok	chr14	92537281	92537369	83	ST-E00106:366:H77VFALXX:3:1105:24079:53715
SCA3	WGSrpt_04	88	148	52	ok	chr14	92537296	92537369	163	ST-E00106:366:H77VFALXX:4:1212:5426:45910
SCA3	WGSrpt_04	67	149	18	ok	chr14	92537355	92537478	83	ST-E00106:366:H77VFALXX:3:2213:19400:51904
SCA3	WGSrpt_04	84	150	49	ok	chr14	92537274	92537369	163	ST-E00106:366:H77VFALXX:4:2110:9770:55719
SCA3	WGSrpt_04	69	149	21	ok	chr14	92537355	92537475	99	ST-E00106:366:H77VFALXX:3:1123:29741:44116
SCA3	WGSrpt_04	67	150	54	ok	chr14	92537252	92537369	99	ST-E00106:366:H77VFALXX:4:2122:25794:56686
SCA3	WGSrpt_04	78	150	11	ok	chr14	92537355	92537436	147	ST-E00106:366:H77VFALXX:4:1123:25104:58409
SCA3	WGSrpt_04	68	149	17	ok	chr14	92537355	92537465	147	ST-E00106:366:H77VFALXX:3:2117:23561:38016
SCA3	WGSrpt_04	34	150	44	ok	chr14	92537366	92537515	99	ST-E00106:366:H77VFALXX:4:2106:15848:51271
SCA3	WGSrpt_04	82	150	51	ok	chr14	92537302	92537369	83	ST-E00106:366:H77VFALXX:3:1208:5213:58092
SCA3	WGSrpt_04	85	150	52	ok	chr14	92537297	92537369	163	ST-E00106:366:H77VFALXX:3:2214:16153:15865
SCA3	WGSrpt_04	36	150	44	ok	chr14	92537223	92537370	163	ST-E00106:366:H77VFALXX:3:1101:2473:49338
SCA3	WGSrpt_04	75	150	14	ok	chr14	92537355	92537450	83	ST-E00106:366:H77VFALXX:3:1110:19147:34799
SCA3	WGSrpt_04	12	150	21	ok	chr14	92537395	92537544	163	ST-E00106:366:H77VFALXX:4:1224:25256:34483
SCA3	WGSrpt_04	78	150	31	ok	chr14	92537267	92537369	99	ST-E00106:366:H77VFALXX:3:2113:10815:49760
SCA3	WGSrpt_04	75	149	11	ok	chr14	92537355	92537442	163	ST-E00106:366:H77VFALXX:3:2224:23419:18045
SCA3	WGSrpt_04	52	149	21	ok	chr14	92537355	92537493	83	ST-E00106:366:H77VFALXX:3:2114:24485:57934
SCA3	WGSrpt_04	30	150	44	ok	chr14	92537212	92537361	163	ST-E00106:366:H77VFALXX:4:1214:15097:15725
SCA3	WGSrpt_04	82	149	27	ok	chr14	92537304	92537369	163	ST-E00106:366:H77VFALXX:4:2224:24200:18590
SCA3	WGSrpt_04	27	150	44	ok	chr14	92537209	92537358	99	ST-E00106:366:H77VFALXX:3:1215:28929:41128
SCA3	WGSrpt_04	89	150	52	ok	chr14	92537293	92537369	83	ST-E00106:366:H77VFALXX:4:1116:30523:38508
SCA3	WGSrpt_04	50	150	44	ok	chr14	92537233	92537378	147	ST-E00106:366:H77VFALXX:3:1203:1539:27925
SCA3	WGSrpt_04	24	149	44	ok	chr14	92537375	92537523	147	ST-E00106:366:H77VFALXX:4:2108:23216:2188
SCA3	WGSrpt_04	34	150	44	ok	chr14	92537216	92537365	99	ST-E00106:366:H77VFALXX:4:2108:23216:2188
SCA3	WGSrpt_04	75	149	11	ok	chr14	92537355	92537441	83	ST-E00106:366:H77VFALXX:3:1107:20720:24374
SCA3	WGSrpt_04	72	150	38	ok	chr14	92537315	92537440	83	ST-E00106:366:H77VFALXX:3:2213:24302:2206
SCA3	WGSrpt_04	61	149	54	ok	chr14	92537247	92537368	147	ST-E00106:366:H77VFALXX:3:2206:17188:4579
SCA3	WGSrpt_04	82	150	48	ok	chr14	92537270	92537369	83	ST-E00106:366:H77VFALXX:4:2105:4523:32074
SCA3	WGSrpt_04	17	149	44	ok	chr14	92537389	92537537	83	ST-E00106:366:H77VFALXX:3:1202:18893:67797
SCA3	WGSrpt_04	79	150	54	ok	chr14	92537267	92537369	163	ST-E00106:366:H77VFALXX:3:2223:23033:69941
SCA3	WGSrpt_04	65	150	54	ok	chr14	92537250	92537369	83	ST-E00106:366:H77VFALXX:4:2119:3051:54489
SCA3	WGSrpt_04	75	149	14	ok	chr14	92537355	92537451	83	ST-E00106:366:H77VFALXX:4:2111:22546:43149
SCA3	WGSrpt_04	82	150	54	ok	chr14	92537272	92537369	147	ST-E00106:366:H77VFALXX:3:1113:11962:52414
SCA3	WGSrpt_04	48	149	54	ok	chr14	92537234	92537355	147	ST-E00106:366:H77VFALXX:3:1221:26372:53363
SCA3	WGSrpt_04	29	150	44	ok	chr14	92537211	92537360	99	ST-E00106:366:H77VFALXX:4:1111:15828:70012
SCA3	WGSrpt_04	82	148	51	ok	chr14	92537302	92537369	147	ST-E00106:366:H77VFALXX:3:2122:27082:18344
SCA3	WGSrpt_04	40	149	39	ok	chr14	92537360	92537508	83	ST-E00106:366:H77VFALXX:3:2116:28107:67340
SCA3	WGSrpt_04	43	149	44	ok	chr14	92537229	92537377	83	ST-E00106:366:H77VFALXX:3:1122:14732:27363
SCA3	WGSrpt_04	17	150	21	ok	chr14	92537388	92537537	99	ST-E00106:366:H77VFALXX:3:1119:3011:20102
SCA3	WGSrpt_04	23	150	44	ok	chr14	92537207	92537356	163	ST-E00106:366:H77VFALXX:4:2118:7598:58778
SCA3	WGSrpt_04	72	150	18	ok	chr14	92537355	92537466	147	ST-E00106:366:H77VFALXX:4:2104:31710:21192
SCA3	WGSrpt_04	75	149	11	ok	chr14	92537355	92537442	83	ST-E00106:366:H77VFALXX:4:1109:30005:11734
SCA3	WGSrpt_04	75	150	54	ok	chr14	92537261	92537369	163	ST-E00106:366:H77VFALXX:3:1115:14418:15531
SCA3	WGSrpt_04	79	149	42	ok	chr14	92537307	92537428	147	ST-E00106:366:H77VFALXX:3:1213:14570:24479
SCA3	WGSrpt_04	82	148	52	ok	chr14	92537302	92537369	147	ST-E00106:366:H77VFALXX:4:1207:9222:68728
SCA3	WGSrpt_04	61	149	54	ok	chr14	92537247	92537368	83	ST-E00106:366:H77VFALXX:3:1113:3620:10363
SCA3	WGSrpt_04	6	148	44	ok	chr14	92537399	92537540	147	ST-E00106:366:H77VFALXX:4:2205:29122:49373
SCA3	WGSrpt_04	39	148	39	ok	chr14	92537358	92537505	163	ST-E00106:366:H77VFALXX:4:2103:26920:48652
SCA3	WGSrpt_04	68	150	18	ok	chr14	92537355	92537475	147	ST-E00106:366:H77VFALXX:4:1124:20588:17887
SCA3	WGSrpt_04	36	150	21	ok	chr14	92537218	92537367	99	ST-E00106:366:H77VFALXX:4:1108:29264:26097
SCA3	WGSrpt_04	52	148	21	ok	chr14	92537355	92537492	83	ST-E00106:366:H77VFALXX:3:1222:16884:33516
SCA3	WGSrpt_04	86	149	54	ok	chr14	92537277	92537369	147	ST-E00106:366:H77VFALXX:4:2205:10612:29648
SCA3	WGSrpt_04	72	149	17	ok	chr14	92537355	92537463	163	ST-E00106:366:H77VFALXX:3:2108:3965:2135
SCA3	WGSrpt_04	35	150	21	ok	chr14	92537362	92537511	163	ST-E00106:366:H77VFALXX:3:1121:19624:9361
SCA3	WGSrpt_04	82	150	51	ok	chr14	92537304	92537369	83	ST-E00106:366:H77VFALXX:4:2109:5203:7374
SCA3	WGSrpt_04	26	148	21	ok	chr14	92537374	92537521	163	ST-E00106:366:H77VFALXX:4:2214:31629:51535
SCA3	WGSrpt_04	20	150	44	ok	chr14	92537378	92537527	147	ST-E00106:366:H77VFALXX:3:2211:26443:69309
SCA3	WGSrpt_04	52	149	21	ok	chr14	92537355	92537493	147	ST-E00106:366:H77VFALXX:4:1221:22181:2399
SCA3	WGSrpt_04	37	148	44	ok	chr14	92537360	92537507	83	ST-E00106:366:H77VFALXX:3:1113:20466:41374
SCA3	WGSrpt_04	75	149	11	ok	chr14	92537355	92537434	99	ST-E00106:366:H77VFALXX:4:2207:31182:70240
SCA3	WGSrpt_04	29	150	44	ok	chr14	92537211	92537360	163	ST-E00106:366:H77VFALXX:3:2110:5233:15865
SCA3	WGSrpt_04	89	150	52	ok	chr14	92537282	92537369	83	ST-E00106:366:H77VFALXX:3:2106:11962:4526
SCA3	WGSrpt_04	42	150	44	ok	chr14	92537355	92537503	147	ST-E00106:366:H77VFALXX:3:2106:13555:27714
SCA3	WGSrpt_04	56	150	21	ok	chr14	92537355	92537490	163	ST-E00106:366:H77VFALXX:4:1205:15158:35801
SCA3	WGSrpt_04	23	150	44	ok	chr14	92537207	92537356	163	ST-E00106:366:H77VFALXX:4:2224:21105:11400
SCA3	WGSrpt_04	47	150	44	ok	chr14	92537232	92537378	99	ST-E00106:366:H77VFALXX:4:2110:20882:30105
SCA3	WGSrpt_04	69	149	17	ok	chr14	92537355	92537464	163	ST-E00106:366:H77VFALXX:4:1211:24403:14863
SCA3	WGSrpt_04	50	150	54	ok	chr14	92537235	92537357	163	ST-E00106:366:H77VFALXX:4:2120:25743:69326
SCA3	WGSrpt_04	78	150	31	ok	chr14	92537267	92537369	99	ST-E00106:366:H77VFALXX:3:2107:9252:16674
SCA3	WGSrpt_04	36	148	44	ok	chr14	92537355	92537498	147	ST-E00106:366:H77VFALXX:4:2115:10612:33867
SCA3	WGSrpt_04	77	150	54	ok	chr14	92537263	92537369	147	ST-E00106:366:H77VFALXX:3:2112:10054:53821
SCA3	WGSrpt_04	17	150	34	ok	chr14	92537385	92537534	99	ST-E00106:366:H77VFALXX:3:1118:23348:10081
SCA3	WGSrpt_04	41	150	21	ok	chr14	92537230	92537378	163	ST-E00106:366:H77VFALXX:3:2209:8217:59358
SCA3	WGSrpt_04	82	150	11	ok	chr14	92537355	92537408	147	ST-E00106:366:H77VFALXX:3:1122:7760:68975
SCA3	WGSrpt_04	35	150	44	ok	chr14	92537217	92537366	83	ST-E00106:366:H77VFALXX:3:2201:2087:33832
SCA3	WGSrpt_04	75	149	14	ok	chr14	92537355	92537442	147	ST-E00106:366:H77VFALXX:4:2215:23855:3014
SCA3	WGSrpt_04	89	149	52	ok	chr14	92537289	92537369	99	ST-E00106:366:H77VFALXX:3:2207:3244:41497
SCA3	WGSrpt_04	69	149	18	ok	chr14	92537355	92537468	163	ST-E00106:366:H77VFALXX:4:1101:27499:53557
SCA3	WGSrpt_04	75	148	11	ok	chr14	92537355	92537441	147	ST-E00106:366:H77VFALXX:4:1110:29386:16217
SCA3	WGSrpt_04	18	150	21	ok	chr14	92537395	92537544	163	ST-E00106:366:H77VFALXX:3:1118:17208:29507
SCA3	WGSrpt_04	75	150	49	ok	chr14	92537261	92537369	83	ST-E00106:366:H77VFALXX:3:2103:9029:17201
SCA3	WGSrpt_04	28	150	44	ok	chr14	92537372	92537521	83	ST-E00106:366:H77VFALXX:3:1217:13413:20084
SCA3	WGSrpt_04	59	150	18	ok	chr14	92537355	92537485	163	ST-E00106:366:H77VFALXX:3:1120:25307:1977
SCA3	WGSrpt_04	72	150	14	ok	chr14	92537355	92537451	83	ST-E00106:366:H77VFALXX:3:2113:19684:31054
SCA3	WGSrpt_04	24	149	44	ok	chr14	92537380	92537528	83	ST-E00106:366:H77VFALXX:4:1101:25489:53944
SCA3	WGSrpt_04	58	148	18	ok	chr14	92537355	92537483	147	ST-E00106:366:H77VFALXX:4:1118:6177:34025
SCA3	WGSrpt_04	61	149	54	ok	chr14	92537247	92537368	83	ST-E00106:366:H77VFALXX:3:1113:4158:58444
SCA3	WGSrpt_04	17	148	44	ok	chr14	92537387	92537531	147	ST-E00106:366:H77VFALXX:4:2214:24677:21702
SCA3	WGSrpt_04	69	150	18	ok	chr14	92537355	92537472	99	ST-E00106:366:H77VFALXX:3:1220:5670:10644
SCA3	WGSrpt_04	28	150	44	ok	chr14	92537210	92537359	163	ST-E00106:366:H77VFALXX:4:1115:24718:66531
SCA3	WGSrpt_04	60	150	54	ok	chr14	92537245	92537367	83	ST-E00106:366:H77VFALXX:4:2209:13565:5405
SCA3	WGSrpt_04	43	150	44	ok	chr14	92537228	92537377	163	ST-E00106:366:H77VFALXX:3:2109:17736:69695
SCA3	WGSrpt_04	89	150	48	ok	chr14	92537293	92537369	83	ST-E00106:366:H77VFALXX:4:2203:7527:18010
SCA3	WGSrpt_04	54	148	21	ok	chr14	92537355	92537489	147	ST-E00106:366:H77VFALXX:4:1224:27275:67304
SCA3	WGSrpt_04	68	150	54	ok	chr14	92537253	92537369	83	ST-E00106:366:H77VFALXX:3:2116:18558:54911
SCA3	WGSrpt_04	48	150	54	ok	chr14	92537233	92537355	99	ST-E00106:366:H77VFALXX:4:2205:21268:22053
SCA3	WGSrpt_07	46	148	21	ok	chr14	92537355	92537498	83	ST-E00106:367:H7CNJALXX:5:2210:26687:12560
SCA3	WGSrpt_07	39	149	44	ok	chr14	92537357	92537505	147	ST-E00106:367:H7CNJALXX:5:2105:5720:26624
SCA3	WGSrpt_07	100	149	14	ok	chr14	92537296	92537396	83	ST-E00106:367:H7CNJALXX:5:2211:4371:53891
SCA3	WGSrpt_07	29	149	21	ok	chr14	92537371	92537519	163	ST-E00106:367:H7CNJALXX:5:2206:18010:26009
SCA3	WGSrpt_07	69	148	18	ok	chr14	92537355	92537475	99	ST-E00106:367:H7CNJALXX:4:1214:22851:62628
SCA3	WGSrpt_07	79	150	44	ok	chr14	92537264	92537396	163	ST-E00106:367:H7CNJALXX:4:1119:6928:10011
SCA3	WGSrpt_07	73	150	44	ok	chr14	92537261	92537396	83	ST-E00106:367:H7CNJALXX:4:2105:18832:7568
SCA3	WGSrpt_07	67	150	18	ok	chr14	92537355	92537469	83	ST-E00106:367:H7CNJALXX:5:1120:22627:45400
SCA3	WGSrpt_07	69	150	44	ok	chr14	92537254	92537396	83	ST-E00106:367:H7CNJALXX:5:2209:22830:29648
SCA3	WGSrpt_07	84	150	42	ok	chr14	92537281	92537396	147	ST-E00106:367:H7CNJALXX:5:2212:4929:44064
SCA3	WGSrpt_07	84	149	14	ok	chr14	92537355	92537448	83	ST-E00106:367:H7CNJALXX:4:2103:22069:4210
SCA3	WGSrpt_07	76	150	16	ok	chr14	92537268	92537396	147	ST-E00106:367:H7CNJALXX:4:2202:5162:21649
SCA3	WGSrpt_07	74	148	42	ok	chr14	92537307	92537433	83	ST-E00106:367:H7CNJALXX:4:1209:9739:68219
SCA3	WGSrpt_07	48	150	44	ok	chr14	92537233	92537382	163	ST-E00106:367:H7CNJALXX:4:2220:9120:18168
SCA3	WGSrpt_07	91	150	11	ok	chr14	92537308	92537396	83	ST-E00106:367:H7CNJALXX:5:2217:20791:29595
SCA3	WGSrpt_07	64	150	37	ok	chr14	92537249	92537396	83	ST-E00106:367:H7CNJALXX:4:1117:13535:71383
SCA3	WGSrpt_07	80	150	44	ok	chr14	92537267	92537396	99	ST-E00106:367:H7CNJALXX:5:1218:4685:30105
SCA3	WGSrpt_07	71	150	44	ok	chr14	92537256	92537396	83	ST-E00106:367:H7CNJALXX:4:1103:22841:15004
SCA3	WGSrpt_07	84	149	14	ok	chr14	92537355	92537448	163	ST-E00106:367:H7CNJALXX:4:2220:21481:2663
